,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),luxury_house,Years Since Renovation,Condition_of_the_House_1,Condition_of_the_House_3,Waterfront_View_Yes,Ever_Renovated_Yes,zip_table_group_zipcodegrp1,zip_table_group_zipcodegrp2,zip_table_group_zipcodegrp3,zip_table_group_zipcodegrp4,zip_table_group_zipcodegrp5,zip_table_group_zipcodegrp6,zip_table_group_zipcodegrp7,zip_table_group_zipcodegrp8,zip_table_group_zipcodegrp9
17023,400000.0,3.0,1.75,1050.0,6150.0,1.5,0,6,950.0,100,90,47.5715,-122.39399999999999,1360.0,6150,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17024,537000.0,3.0,2.0,1550.0,27003.0,1.5,0,8,1550.0,0,36,47.606,-122.056,2400.0,27003,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17025,465000.0,4.0,2.25,2070.0,7500.0,2.0,0,7,2070.0,0,41,47.727,-122.21700000000001,2080.0,7700,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17026,425000.0,3.0,2.25,1740.0,9682.0,1.0,0,8,1740.0,0,49,47.5138,-122.17299999999999,2100.0,9536,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17027,445000.0,4.0,2.0,1700.0,21780.0,1.0,0,6,1080.0,620,78,47.6289,-122.10799999999999,2070.0,12054,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17028,179950.0,2.0,1.0,1200.0,9000.0,1.0,0,6,1200.0,0,60,47.3277,-122.34899999999999,1040.0,9600,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17029,275000.0,3.0,2.5,1710.0,7230.0,2.0,0,7,1710.0,0,22,47.2778,-122.29799999999999,1720.0,6537,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17030,190000.0,4.0,2.5,1840.0,13493.0,2.0,0,7,1840.0,0,24,47.2649,-122.242,1430.0,11463,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17031,385000.0,3.0,1.75,1900.0,5520.0,1.0,0,7,1280.0,620,36,47.5549,-122.292,1330.0,5196,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17032,303000.0,4.0,1.0,2300.0,9583.0,1.0,0,6,1220.0,1080,90,47.5671,-121.89,1200.0,11325,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17033,165000.0,3.0,1.0,970.0,7503.0,1.0,0,6,970.0,0,51,47.4688,-122.163,1230.0,9504,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17034,600000.0,2.0,2.0,1270.0,5000.0,1.0,0,6,1270.0,0,74,47.6729,-122.363,2190.0,5000,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17035,710000.0,3.0,2.25,3130.0,65775.0,2.0,0,8,3130.0,0,40,47.5462,-122.085,3130.0,72309,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17036,875000.0,5.0,3.25,4230.0,21455.0,2.0,0,10,2720.0,1510,28,47.6375,-122.015,3280.0,22393,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17037,269950.0,3.0,2.5,1480.0,9743.0,2.0,0,7,1480.0,0,22,47.3293,-122.001,1810.0,9601,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17038,838000.0,4.0,2.5,3310.0,42998.0,2.0,0,9,3310.0,0,17,47.7232,-122.131,3350.0,42847,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17039,670500.0,4.0,2.0,1590.0,6750.0,1.0,0,7,1590.0,0,67,47.6406,-122.31700000000001,2370.0,4500,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17040,420000.0,4.0,1.5,1690.0,9391.0,1.0,0,7,1290.0,400,58,47.7438,-122.329,1780.0,9390,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17041,370000.0,3.0,1.5,1690.0,161913.0,1.0,0,7,1430.0,260,66,47.356,-122.189,1930.0,12548,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17042,360000.0,3.0,1.75,1500.0,7200.0,1.0,0,7,1500.0,0,61,47.7748,-122.337,1650.0,7392,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17043,562500.0,4.0,2.5,2320.0,8721.0,2.0,0,8,2320.0,0,27,47.7326,-122.226,2260.0,8268,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17044,360500.0,3.0,2.5,3300.0,11525.0,1.0,0,8,1650.0,1650,57,47.4113,-122.315,1950.0,9680,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17045,389999.0,3.0,2.25,1445.0,1471.0,2.0,0,7,1300.0,145,15,47.5342,-122.072,1410.0,1399,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17046,450000.0,4.0,3.0,1890.0,13140.0,1.0,0,7,1270.0,620,51,47.5221,-122.044,1900.0,11160,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17047,247500.0,4.0,2.0,1760.0,8400.0,1.0,0,7,1060.0,700,56,47.3258,-122.323,1280.0,8415,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17048,208000.0,3.0,1.0,1050.0,6240.0,1.0,0,5,1050.0,0,70,47.4933,-122.338,1410.0,6240,No,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17049,455000.0,3.0,2.5,1980.0,7309.0,2.0,0,7,1980.0,0,25,47.7257,-122.17200000000001,2060.0,9681,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17050,379400.0,4.0,1.75,2120.0,7680.0,1.0,0,7,1060.0,1060,68,47.7172,-122.361,1530.0,7680,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17051,190000.0,3.0,1.5,760.0,40039.0,1.0,0,6,760.0,0,112,47.5295,-121.829,980.0,6000,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17052,326188.0,3.0,1.0,1300.0,8800.0,1.0,0,7,1300.0,0,41,47.64,-121.96600000000001,1600.0,12210,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17053,168000.0,2.0,2.5,1160.0,2174.0,2.0,0,7,1160.0,0,20,47.5264,-122.366,1380.0,1919,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17054,314000.0,4.0,2.5,2340.0,8990.0,2.0,0,8,2340.0,0,15,47.3781,-122.03,2980.0,6718,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17055,630000.0,4.0,2.75,2710.0,37277.0,2.0,0,9,2710.0,0,18,47.4634,-121.98700000000001,2390.0,39299,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17056,550000.0,3.0,1.75,1440.0,8957.0,1.0,0,7,1440.0,0,61,47.6008,-122.118,1340.0,8780,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17057,530000.0,4.0,2.25,1980.0,15086.0,2.0,0,8,1980.0,0,37,47.647,-122.064,2100.0,10927,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17058,637500.0,3.0,1.75,1680.0,10685.0,1.0,0,7,1680.0,0,52,47.6556,-122.193,3340.0,10390,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17059,400000.0,3.0,2.5,1390.0,2815.0,2.0,0,8,1390.0,0,19,47.566,-122.366,1390.0,3700,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17060,700000.0,5.0,2.75,3100.0,9825.0,2.0,2,8,3100.0,0,68,47.7188,-122.281,2120.0,8400,No,35,1,0,0,1,0,1,0,0,0,0,0,0,0
17061,272000.0,3.0,2.5,1680.0,8512.0,2.0,0,7,1680.0,0,27,47.1952,-121.986,1580.0,8512,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17062,600000.0,4.0,2.5,2710.0,6474.0,2.0,0,8,2710.0,0,14,47.5383,-121.87799999999999,2870.0,6968,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17063,450600.0,2.0,1.0,840.0,7020.0,1.5,0,7,840.0,0,75,47.5513,-122.39399999999999,1310.0,7072,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17064,550000.0,3.0,2.25,2090.0,8095.0,2.0,2,10,2090.0,0,30,47.5287,-122.385,1940.0,5635,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17065,225000.0,3.0,1.0,1120.0,8407.0,1.0,0,6,1120.0,0,31,47.2051,-122.006,1250.0,8658,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17066,132825.0,3.0,1.5,1210.0,5200.0,1.0,0,6,1210.0,0,49,47.3615,-122.087,1120.0,5200,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17067,219950.0,3.0,1.5,1210.0,5200.0,1.0,0,6,1210.0,0,49,47.3615,-122.087,1120.0,5200,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17068,580000.0,5.0,2.0,1940.0,6000.0,1.0,0,7,970.0,970,73,47.6875,-122.287,1700.0,6000,No,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17069,568000.0,3.0,1.75,1930.0,213008.0,1.0,2,7,1300.0,630,38,47.6751,-121.993,2860.0,208652,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17070,406000.0,3.0,1.75,1270.0,6017.0,1.0,0,7,1030.0,240,28,47.736999999999995,-122.225,1630.0,7381,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17071,469000.0,3.0,1.75,1680.0,2400.0,1.5,0,7,1170.0,510,89,47.6849,-122.367,1080.0,4560,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17072,415000.0,3.0,2.5,2090.0,6045.0,2.0,0,8,2090.0,0,18,47.4947,-122.17399999999999,2040.0,6392,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17073,390000.0,3.0,1.5,1000.0,13991.0,1.0,0,7,1000.0,0,62,47.5643,-122.13799999999999,1520.0,11465,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17074,251000.0,3.0,1.75,1350.0,10125.0,1.0,0,8,1350.0,0,51,47.3334,-122.29799999999999,1520.0,9720,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17075,750000.0,3.0,2.5,3280.0,6750.0,2.0,1,9,2440.0,840,17,47.5219,-122.38,1770.0,6387,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17076,845000.0,4.0,2.5,2390.0,5071.0,2.0,0,9,1760.0,630,30,47.6144,-122.28299999999999,1940.0,5071,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17077,350000.0,3.0,1.5,1860.0,17640.0,1.0,0,7,1860.0,0,52,47.483999999999995,-122.111,1860.0,17820,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17078,322000.0,3.0,1.0,1380.0,5864.0,1.0,0,7,790.0,590,74,47.7049,-122.339,1509.0,5864,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17079,664500.0,4.0,2.25,3070.0,9210.0,2.0,0,8,2740.0,330,8,47.7638,-122.196,2580.0,9660,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17080,988000.0,3.0,1.75,2190.0,3800.0,1.5,2,8,2190.0,0,95,47.643,-122.355,2190.0,3880,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17081,625000.0,2.0,1.75,1990.0,4000.0,1.0,0,7,1090.0,900,66,47.6889,-122.34200000000001,1270.0,5700,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17082,675000.0,2.0,1.0,930.0,36478.0,1.0,2,6,930.0,0,67,47.5699,-122.164,2800.0,11141,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17083,503000.0,3.0,1.75,2070.0,9827.0,1.0,0,7,1420.0,650,51,47.522,-122.05,2150.0,9827,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17084,431000.0,4.0,2.25,2170.0,10500.0,1.0,2,8,1270.0,900,58,47.4394,-122.338,2080.0,11019,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17085,250000.0,3.0,1.75,1910.0,10230.0,1.0,0,7,1290.0,620,54,47.4185,-122.20700000000001,1590.0,10800,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17086,268500.0,4.0,2.5,2100.0,4237.0,2.0,0,8,2100.0,0,12,47.3901,-122.17399999999999,2100.0,4575,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17087,1070000.0,6.0,3.25,3560.0,21400.0,2.0,4,9,3560.0,0,66,47.7602,-122.37200000000001,3560.0,24338,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17088,295000.0,4.0,2.5,2290.0,4539.0,2.0,0,7,2290.0,0,17,47.4753,-122.17200000000001,1710.0,7200,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17089,780000.0,3.0,2.25,2130.0,11782.0,1.0,0,8,1590.0,540,41,47.5423,-122.215,2700.0,11782,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17090,354000.0,3.0,2.5,2160.0,15817.0,2.0,0,8,2160.0,0,19,47.4166,-122.18299999999999,1990.0,15817,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17091,305000.0,2.0,1.0,860.0,7250.0,1.0,0,6,860.0,0,69,47.7206,-122.35,1270.0,7250,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17092,733000.0,5.0,2.75,2880.0,4425.0,2.0,0,8,2880.0,0,13,47.7048,-122.109,2940.0,6581,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17093,640000.0,4.0,2.75,2100.0,11894.0,1.0,0,8,1720.0,380,50,47.6006,-122.194,2390.0,9450,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17094,840000.0,4.0,2.5,2360.0,9600.0,1.0,2,8,1630.0,730,45,47.5889,-122.249,2140.0,6300,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17095,1129575.0,5.0,3.25,3680.0,10300.0,1.5,0,10,3680.0,0,91,47.6548,-122.28,2690.0,7200,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17096,525000.0,3.0,1.0,1560.0,8100.0,1.0,0,8,1140.0,420,66,47.7261,-122.36399999999999,2130.0,8100,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17097,625000.0,4.0,2.75,1680.0,11180.0,1.0,0,7,1680.0,0,52,47.6557,-122.12700000000001,2400.0,9627,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17098,350000.0,3.0,2.0,1380.0,3600.0,3.0,0,8,1380.0,0,3,47.6074,-122.305,1480.0,3600,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17099,650000.0,4.0,2.75,2610.0,4160.0,3.0,0,8,1910.0,700,108,47.6901,-122.35700000000001,1470.0,4140,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17100,435000.0,2.0,1.0,870.0,4000.0,1.0,2,7,870.0,0,68,47.5682,-122.374,1690.0,4000,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17101,660000.0,3.0,1.0,1210.0,9622.0,1.0,1,8,1210.0,0,63,47.5728,-122.179,1580.0,9714,No,8,1,0,0,1,0,0,0,0,0,1,0,0,0
17102,350000.0,3.0,1.0,1150.0,12877.0,1.0,0,6,1150.0,0,48,47.6614,-122.056,1490.0,12150,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17103,435000.0,3.0,2.5,3110.0,6000.0,1.0,2,8,1560.0,1550,51,47.5331,-122.353,2060.0,6000,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17104,375900.0,6.0,1.5,2550.0,33740.0,1.0,0,8,1750.0,800,60,47.3222,-122.36200000000001,2010.0,28200,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17105,272000.0,3.0,3.0,2430.0,10500.0,1.0,0,8,2150.0,280,35,47.2579,-122.31200000000001,1670.0,9800,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17106,233000.0,3.0,1.75,1460.0,7800.0,1.0,0,7,1040.0,420,39,47.3035,-122.382,1310.0,7865,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17107,500000.0,4.0,1.5,1330.0,5750.0,1.5,2,7,1330.0,0,103,47.5681,-122.384,1360.0,5750,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17108,540000.0,4.0,1.75,2040.0,9322.0,1.0,0,8,1440.0,600,41,47.7611,-122.29799999999999,1910.0,10026,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17109,712000.0,3.0,2.5,2375.0,4094.0,2.0,0,9,2375.0,0,16,47.6627,-122.086,2095.0,4442,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17110,425000.0,4.0,2.5,2480.0,4504.0,2.0,0,7,2480.0,0,13,47.4998,-122.15,2950.0,4504,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17111,242000.0,3.0,1.75,1580.0,6099.0,1.0,0,7,790.0,790,74,47.4807,-122.29,1330.0,6099,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17112,515000.0,5.0,3.25,2740.0,9629.0,1.0,0,7,1390.0,1350,41,47.7645,-122.197,2150.0,10500,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17113,415000.0,4.0,1.75,1920.0,7700.0,2.0,0,7,1920.0,0,48,47.5381,-122.177,1310.0,7700,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17114,375000.0,3.0,2.75,2200.0,9600.0,1.0,3,8,1570.0,630,41,47.3438,-122.323,2680.0,9896,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17115,182500.0,3.0,1.0,910.0,7194.0,1.0,0,7,910.0,0,47,47.3337,-122.275,1530.0,7200,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17116,310000.0,3.0,1.5,1860.0,10379.0,1.0,0,7,1240.0,620,55,47.3962,-122.309,2240.0,11328,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17117,360000.0,3.0,1.75,1510.0,6000.0,1.0,0,7,1060.0,450,71,47.5535,-122.39,1610.0,6000,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17118,889000.0,4.0,3.5,3920.0,9555.0,2.0,0,9,3920.0,0,14,47.6797,-122.025,3920.0,8598,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17119,450500.0,2.0,1.0,1330.0,3698.0,1.0,0,7,1330.0,0,66,47.6866,-122.37200000000001,1900.0,5000,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17120,342000.0,4.0,2.25,1964.0,3541.0,2.0,0,9,1964.0,0,5,47.3594,-122.20100000000001,1757.0,3547,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17121,413000.0,3.0,2.0,1520.0,3451.0,1.0,0,8,1520.0,0,22,47.7753,-122.375,1800.0,3451,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17122,960000.0,5.0,4.0,3720.0,15200.0,2.0,0,10,3720.0,0,13,47.5956,-122.02600000000001,4100.0,19036,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17123,180000.0,2.0,1.0,770.0,9370.0,1.0,0,7,770.0,0,71,47.762,-122.321,1060.0,9352,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17124,770000.0,4.0,2.5,3210.0,14910.0,2.0,0,10,3210.0,0,23,47.6073,-122.06200000000001,3280.0,14910,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17125,224400.0,3.0,1.75,1070.0,7200.0,1.0,0,7,1070.0,0,24,47.3129,-122.023,1280.0,7200,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17126,280000.0,3.0,1.5,1430.0,8861.0,1.0,0,7,1430.0,0,62,47.4454,-122.289,1080.0,9425,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17127,500000.0,3.0,2.5,1670.0,2575.0,2.0,0,8,1670.0,0,18,47.531000000000006,-122.04700000000001,1670.0,2897,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17128,153000.0,2.0,1.0,710.0,9000.0,1.0,0,6,710.0,0,75,47.4811,-122.339,1230.0,9000,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17129,385000.0,3.0,2.25,1920.0,4833.0,1.0,0,7,1060.0,860,97,47.7067,-122.352,1580.0,5134,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17130,325000.0,2.0,1.0,750.0,5534.0,1.0,0,7,750.0,0,71,47.7017,-122.36,1050.0,5534,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17131,315000.0,4.0,3.0,2210.0,4191.0,2.0,0,7,2210.0,0,14,47.2959,-122.225,890.0,4288,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17132,294999.0,4.0,2.5,1660.0,9760.0,2.0,0,7,1660.0,0,24,47.3635,-122.18799999999999,1580.0,9614,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17133,175000.0,3.0,1.75,1910.0,17003.0,1.5,0,8,1910.0,0,55,47.3095,-122.28299999999999,1820.0,14806,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17134,299000.0,3.0,1.75,1910.0,17003.0,1.5,0,8,1910.0,0,55,47.3095,-122.28299999999999,1820.0,14806,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17135,146000.0,2.0,1.0,780.0,9750.0,1.0,0,6,780.0,0,81,47.4816,-122.322,1670.0,9750,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17136,290000.0,3.0,2.25,1650.0,10336.0,1.0,0,7,1500.0,150,56,47.7757,-122.35,1420.0,10260,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17137,1129575.0,3.0,3.25,3230.0,7800.0,2.0,3,10,3230.0,0,13,47.6348,-122.40299999999999,3030.0,6600,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17138,367500.0,2.0,1.0,810.0,4800.0,1.0,0,6,810.0,0,99,47.5614,-122.27,1040.0,4800,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17139,535000.0,4.0,2.5,2750.0,15099.0,2.0,0,8,2750.0,0,24,47.7298,-121.97200000000001,2500.0,14564,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17140,334999.0,3.0,2.5,1650.0,13816.0,2.0,0,7,1650.0,0,20,47.6553,-121.913,1630.0,18750,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17141,655000.0,3.0,1.75,1960.0,5520.0,1.0,0,7,1080.0,880,66,47.6535,-122.397,1720.0,5760,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17142,1129575.0,4.0,3.5,2790.0,10125.0,1.5,0,8,2790.0,0,33,47.5651,-122.22,2570.0,10125,No,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17143,480000.0,4.0,2.25,2230.0,11200.0,1.0,0,7,1300.0,930,41,47.7691,-122.167,2090.0,10563,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17144,465000.0,3.0,1.5,1280.0,4720.0,1.0,0,7,850.0,430,77,47.5509,-122.37700000000001,1280.0,4720,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17145,297950.0,3.0,2.0,1240.0,10800.0,1.0,0,7,1240.0,0,51,47.449,-122.155,1480.0,8840,No,7,1,0,0,1,1,0,0,0,0,0,0,0,0
17146,590000.0,3.0,2.0,1860.0,3600.0,1.5,0,7,1110.0,750,103,47.6102,-122.296,1680.0,3695,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17147,805000.0,4.0,2.75,2410.0,6000.0,1.0,0,8,1410.0,1000,68,47.6707,-122.399,1760.0,6000,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17148,204250.0,3.0,2.25,1960.0,7708.0,1.0,0,7,1490.0,470,34,47.2981,-122.374,1580.0,8063,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17149,500000.0,3.0,2.25,1710.0,4561.0,2.0,0,8,1710.0,0,24,47.5691,-122.00399999999999,1810.0,4770,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17150,490000.0,4.0,2.5,3480.0,12696.0,1.0,0,9,1980.0,1500,41,47.3816,-122.15299999999999,3480.0,14175,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17151,1129575.0,4.0,3.75,3480.0,14850.0,1.0,4,9,1870.0,1610,67,47.6227,-122.21600000000001,4780.0,18480,No,3,1,0,0,1,0,0,0,0,0,0,0,1,0
17152,750000.0,3.0,2.5,2960.0,69351.0,2.0,3,9,2960.0,0,28,47.4,-122.42,2350.0,41433,Yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0
17153,405000.0,4.0,2.5,2670.0,20894.0,2.0,0,9,2330.0,340,16,47.7735,-122.281,2440.0,15815,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17154,209995.0,2.0,1.0,700.0,7303.0,1.0,0,5,700.0,0,65,47.4934,-122.166,960.0,6060,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17155,680000.0,4.0,2.5,2830.0,8399.0,2.0,0,9,2830.0,0,20,47.5851,-122.03399999999999,2520.0,6890,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17156,355000.0,3.0,1.75,1120.0,7740.0,1.0,0,6,860.0,260,70,47.7107,-122.291,1240.0,7740,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17157,280000.0,2.0,1.0,1310.0,6600.0,1.0,0,6,1310.0,0,76,47.4834,-122.33200000000001,1240.0,6600,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17158,385000.0,3.0,2.25,1710.0,11500.0,1.0,0,7,1210.0,500,40,47.7675,-122.26700000000001,1800.0,11500,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17159,505000.0,4.0,2.75,2200.0,9778.0,1.0,0,8,1100.0,1100,56,47.5472,-122.176,2140.0,11321,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17160,429900.0,4.0,3.25,3310.0,8897.0,2.0,0,9,2380.0,930,27,47.2655,-122.31,2490.0,8638,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17161,560000.0,4.0,2.5,2280.0,9874.0,2.0,0,9,2280.0,0,29,47.7099,-122.229,2670.0,9782,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17162,231000.0,3.0,2.0,1640.0,4875.0,1.0,0,7,1040.0,600,41,47.3661,-122.094,1640.0,5200,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17163,135000.0,2.0,1.0,750.0,5217.0,1.0,0,6,750.0,0,75,47.5188,-122.353,760.0,4440,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17164,800000.0,4.0,3.0,3520.0,4895.0,1.0,0,8,1980.0,1540,64,47.6678,-122.361,1570.0,2153,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17165,420000.0,3.0,2.5,2720.0,8622.0,2.0,0,8,2720.0,0,16,47.4954,-122.163,1950.0,8603,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17166,360000.0,3.0,1.0,1660.0,9600.0,1.0,0,7,1660.0,0,55,47.708,-122.21600000000001,2020.0,9600,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17167,642000.0,4.0,2.5,2560.0,8780.0,2.0,0,9,2560.0,0,26,47.5717,-121.991,2780.0,8357,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17168,379950.0,3.0,2.0,1080.0,5077.0,1.0,0,7,1080.0,0,33,47.6836,-122.095,1070.0,3471,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17169,745000.0,3.0,1.75,2050.0,11041.0,1.5,0,9,2050.0,0,59,47.5968,-122.17399999999999,2530.0,11041,No,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17170,630000.0,4.0,2.0,2670.0,3240.0,1.5,0,9,1780.0,890,88,47.5841,-122.294,1820.0,4000,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
